Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
794,24447,069.0 135.0,19-4910HO-HY-290-1800-06901350-0050A-7,50,16.69000,33.20300,5.400000,24.21100,97.10000,235.4632,,7,2,,3,,9,,,,,9,,9,0.370000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,16.69000,16.68000,33.20300,24.21000,371.6000,0.190000,5.400000,97.10000,,0.370000,,,,,,50,,,,,,,,
794,24448,069.0 135.0,19-4910HO-HY-290-1800-06901350-0063A-3,63,14.51000,33.17000,5.780000,24.66900,99.50000,251.9202,,3,2,,2,,9,,,,,9,,9,0.390000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,63.00000,14.51000,14.50000,33.17000,24.66000,328.1000,0.240000,5.780000,99.50000,,0.390000,,,,,,63,,,,,,,,
794,24449,069.0 135.0,19-4910HO-HY-290-1800-06901350-0075A-7,75,13.65000,33.17800,5.730000,24.85400,96.90000,249.6959,,7,2,,3,,9,,,,,9,,9,0.440000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.00000,13.65000,13.64000,33.17800,24.85000,310.8000,0.280000,5.730000,96.90000,,0.440000,,,,,,75,,,,,,,,
794,24450,069.0 135.0,19-4910HO-HY-290-1800-06901350-0100A-7,100,12.74000,33.21700,5.620000,25.06600,93.30000,244.8517,,7,2,,3,,9,,,,,9,,9,0.600000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0000,12.74000,12.73000,33.21700,25.06000,291.1000,0.350000,5.620000,93.30000,,0.600000,,,,,,100,,,,,,,,
794,24451,069.0 135.0,19-4910HO-HY-290-1800-06901350-0102A-3,102,12.72000,33.22000,5.610000,25.07200,93.10000,244.4146,,3,2,,2,,9,,,,,9,,9,0.610000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,102.0000,12.72000,12.71000,33.22000,25.07000,290.6000,0.360000,5.610000,93.10000,,0.610000,,,,,,102,,,,,,,,
794,24452,069.0 135.0,19-4910HO-HY-290-1800-06901350-0125A-7,125,11.74000,33.30800,5.320000,25.32700,86.50000,231.7224,,7,2,,3,,9,,,,,9,,9,0.830000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0000,11.74000,11.72000,33.30800,25.32000,266.7000,0.420000,5.320000,86.50000,,0.830000,,,,,,126,,,,,,,,
794,24453,069.0 135.0,19-4910HO-HY-290-1800-06901350-0150A-7,150,10.77000,33.41600,4.960000,25.58600,79.00000,215.9874,,7,2,,3,,9,,,,,9,,9,1.070000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,10.77000,10.75000,33.41600,25.58000,242.4000,0.480000,4.960000,79.00000,,1.070000,,,,,,151,,,,,,,,
794,24454,069.0 135.0,19-4910HO-HY-290-1800-06901350-0200A-7,200,9.110000,33.65200,4.110000,26.04900,63.20000,178.8926,,7,2,,3,,9,,,,,9,,9,1.580000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0000,9.110000,9.090000,33.65200,26.04000,199.0000,0.590000,4.110000,63.20000,,1.580000,,,,,,201,,,,,,,,
794,24455,069.0 135.0,19-4910HO-HY-290-1800-06901350-0220A-3,220,8.560000,33.75000,3.730000,26.21200,56.70000,162.3269,,3,2,,2,,9,,,,,9,,9,1.790000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,220.0000,8.560000,8.540000,33.75000,26.21000,183.7000,0.630000,3.730000,56.70000,,1.790000,,,,,,221,,,,,,,,
794,24456,069.0 135.0,19-4910HO-HY-290-1800-06901350-0250A-7,250,7.990000,33.82300,3.240000,26.35500,48.60000,140.9828,,7,2,,3,,9,,,,,9,,9,2.010000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,7.990000,7.960000,33.82300,26.35000,170.5000,0.690000,3.240000,48.60000,,2.010000,,,,,,251,,,,,,,,
794,24457,069.0 135.0,19-4910HO-HY-290-1800-06901350-0300A-7,300,7.250000,33.91400,2.500000,26.53300,36.90000,108.7642,,7,2,,3,,9,,,,,9,,9,2.330000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0000,7.250000,7.220000,33.91400,26.53000,154.0000,0.770000,2.500000,36.90000,,2.330000,,,,,,302,,,,,,,,
794,24458,069.0 135.0,19-4910HO-HY-290-1800-06901350-0357A-3,357,6.730000,33.96000,1.760000,26.64100,25.70000,76.56191,,3,2,,2,,9,,,,,9,,9,2.600000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,357.0000,6.730000,6.700000,33.96000,26.64000,144.3000,0.850000,1.760000,25.70000,,2.600000,,,,,,359,,,,,,,,
794,24459,069.0 135.0,19-4910HO-HY-290-1800-06901350-0400A-7,400,6.320000,34.01100,1.360000,26.73500,19.70000,59.15606,,7,2,,3,,9,,,,,9,,9,2.750000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,6.320000,6.280000,34.01100,26.73000,135.7000,0.910000,1.360000,19.70000,,2.750000,,,,,,402,,,,,,,,
794,24460,069.0 135.0,19-4910HO-HY-290-1800-06901350-0448A-3,448,5.900000,34.05000,1.050000,26.81900,15.00000,45.66822,,3,2,,2,,9,,,,,9,,9,2.860000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,448.0000,5.900000,5.860000,34.05000,26.81000,128.0000,0.980000,1.050000,15.00000,,2.860000,,,,,,451,,,,,,,,
794,24461,069.0 135.0,19-4910HO-HY-290-1800-06901350-0500A-7,500,5.430000,34.05000,0.930000,26.87700,13.20000,40.44671,,7,2,,3,,9,,,,,9,,9,2.930000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,5.430000,5.390000,34.05000,26.87000,122.7000,1.040000,0.930000,13.20000,,2.930000,,,,,,503,,,,,,,,
794,24462,069.0 135.0,19-4910HO-HY-290-1800-06901350-0540A-3,540,5.090000,34.05000,0.900000,26.91700,12.60000,39.14046,,3,2,,2,,9,,,,,9,,9,2.960000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,540.0000,5.090000,5.050000,34.05000,26.91000,119.0000,1.090000,0.900000,12.60000,,2.960000,,,,,,544,,,,,,,,
794,24463,069.0 135.0,19-4910HO-HY-290-1800-06901350-0600A-7,600,4.750000,34.11200,0.770000,27.00500,10.70000,33.48396,,7,2,,3,,9,,,,,9,,9,3.010000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0000,4.750000,4.700000,34.11200,27.00000,110.9000,1.160000,0.770000,10.70000,,3.010000,,,,,,604,,,,,,,,
794,24464,069.0 135.0,19-4910HO-HY-290-1800-06901350-0700A-7,700,4.300000,34.22800,0.580000,27.14600,8.000000,25.21823,,7,2,,3,,9,,,,,9,,9,3.070000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0000,4.300000,4.250000,34.22800,27.14000,98.00000,1.260000,0.580000,8.000000,,3.070000,,,,,,705,,,,,,,,
794,24465,069.0 135.0,19-4910HO-HY-290-1800-06901350-0800A-7,800,4.010000,34.35700,0.420000,27.28000,5.800000,18.25909,,7,2,,3,,9,,,,,9,,9,3.120000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0000,4.010000,3.950000,34.35700,27.28000,85.90000,1.350000,0.420000,5.800000,,3.120000,,,,,,806,,,,,,,,
794,24466,069.0 135.0,19-4910HO-HY-290-1800-06901350-0817A-3,817,3.980000,34.38000,0.400000,27.30100,5.500000,17.38926,,3,2,,2,,9,,,,,9,,9,3.120000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,817.0000,3.980000,3.920000,34.38000,27.30000,84.00000,1.370000,0.400000,5.500000,,3.120000,,,,,,823,,,,,,,,
794,24467,069.0 135.0,19-4910HO-HY-290-1800-06901350-0900A-7,900,3.760000,34.40300,0.420000,27.34200,5.700000,18.25799,,7,2,,3,,9,,,,,9,,9,3.110000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0000,3.760000,3.690000,34.40300,27.34000,80.40000,1.440000,0.420000,5.700000,,3.110000,,,,,,907,,,,,,,,
794,24468,069.0 135.0,19-4910HO-HY-290-1800-06901350-1000A-7,1000,3.520000,34.42000,0.490000,27.38000,6.600000,21.30020,,7,2,,3,,9,,,,,9,,9,3.110000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.000,3.520000,3.450000,34.42000,27.38000,77.20000,1.520000,0.490000,6.600000,,3.110000,,,,,,1008,,,,,,,,
794,24469,069.0 135.0,19-4910HO-HY-290-1800-06901350-1100A-7,1100,3.320000,34.42500,0.610000,27.40400,8.200000,26.51596,,7,2,,3,,9,,,,,9,,9,3.100000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.000,3.320000,3.240000,34.42500,27.40000,75.30000,1.590000,0.610000,8.200000,,3.100000,,,,,,1109,,,,,,,,
794,24470,069.0 135.0,19-4910HO-HY-290-1800-06901350-1195A-3,1195,3.160000,34.42000,0.770000,27.41500,10.30000,33.47060,,3,2,,2,,9,,,,,9,,9,3.090000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1195.000,3.160000,3.070000,34.42000,27.41000,74.50000,1.660000,0.770000,10.30000,,3.090000,,,,,,1206,,,,,,,,
794,24471,069.0 135.0,19-4910HO-HY-290-1800-06901350-1200A-7,1200,3.150000,34.42200,0.780000,27.41800,10.50000,33.90519,,7,2,,3,,9,,,,,9,,9,3.090000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1200.000,3.150000,3.060000,34.42200,27.41000,74.20000,1.670000,0.780000,10.50000,,3.090000,,,,,,1211,,,,,,,,
794,24472,069.0 135.0,19-4910HO-HY-290-1800-06901350-1300A-7,1300,2.990000,34.47000,0.910000,27.47100,12.10000,39.55401,,7,2,,3,,9,,,,,9,,9,3.020000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1300.000,2.990000,2.900000,34.47000,27.47000,69.50000,1.740000,0.910000,12.10000,,3.020000,,,,,,1312,,,,,,,,
794,24473,069.0 135.0,19-4910HO-HY-290-1800-06901350-1400A-7,1400,2.830000,34.51800,1.050000,27.52500,14.00000,45.63684,,7,2,,3,,9,,,,,9,,9,2.950000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1400.000,2.830000,2.730000,34.51800,27.52000,64.70000,1.810000,1.050000,14.00000,,2.950000,,,,,,1413,,,,,,,,
794,24474,069.0 135.0,19-4910HO-HY-290-1800-06901350-1488A-3,1488,2.690000,34.56000,1.170000,27.57100,15.50000,50.85021,,3,2,,2,,9,,,,,9,,9,2.890000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1488.000,2.690000,2.590000,34.56000,27.57000,60.50000,1.860000,1.170000,15.50000,,2.890000,,,,,,1502,,,,,,,,
795,24475,069.0 125.0,19-4910HO-HY-291-0124-06901250-0000B-3,0,17.50000,33.17000,5.320000,23.99300,97.20000,232.0242,,3,1,,2,,9,,,,,9,,9,0.480000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,17.50000,17.50000,33.17000,23.99000,390.8000,0.000000,5.320000,97.20000,,0.480000,,,,,,0,,,,,,,,
795,24476,069.0 125.0,19-4910HO-HY-291-0124-06901250-0007A-3,7,17.55000,33.22000,4.780000,24.01900,87.40000,208.4676,,3,2,,2,,9,,,,,9,,9,0.520000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,7.000000,17.55000,17.55000,33.22000,24.01000,388.4000,0.020000,4.780000,87.40000,,0.520000,,,,,,7,,,,,,,,
795,24477,069.0 125.0,19-4910HO-HY-291-0124-06901250-0010A-7,10,17.55000,33.21500,4.870000,24.01600,89.10000,212.3934,,7,2,,3,,9,,,,,9,,9,0.510000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,17.55000,17.55000,33.21500,24.01000,388.9000,0.030000,4.870000,89.10000,,0.510000,,,,,,10,,,,,,,,
795,24478,069.0 125.0,19-4910HO-HY-291-0124-06901250-0016A-3,16,17.53000,33.19000,5.200000,24.00100,95.00000,226.7888,,3,2,,2,,9,,,,,9,,9,0.480000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,16.00000,17.53000,17.53000,33.19000,24.00000,390.4000,0.060000,5.200000,95.00000,,0.480000,,,,,,16,,,,,,,,
795,24479,069.0 125.0,19-4910HO-HY-291-0124-06901250-0020A-7,20,17.54000,33.18200,5.220000,23.99300,95.40000,227.6629,,7,2,,3,,9,,,,,9,,9,0.480000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,17.54000,17.54000,33.18200,23.99000,391.4000,0.070000,5.220000,95.40000,,0.480000,,,,,,20,,,,,,,,
795,24480,069.0 125.0,19-4910HO-HY-291-0124-06901250-0030A-7,30,17.57000,33.17000,5.280000,23.97700,96.60000,230.2833,,7,2,,3,,9,,,,,9,,9,0.470000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,17.57000,17.56000,33.17000,23.97000,393.2000,0.110000,5.280000,96.60000,,0.470000,,,,,,30,,,,,,,,
795,24481,069.0 125.0,19-4910HO-HY-291-0124-06901250-0031A-3,31,17.57000,33.17000,5.290000,23.97700,96.70000,230.7194,,3,2,,2,,9,,,,,9,,9,0.470000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,31.00000,17.57000,17.56000,33.17000,23.97000,393.3000,0.120000,5.290000,96.70000,,0.470000,,,,,,31,,,,,,,,
795,24482,069.0 125.0,19-4910HO-HY-291-0124-06901250-0046A-3,46,17.58000,33.17000,5.360000,23.97500,98.00000,233.7729,,3,2,,2,,9,,,,,9,,9,0.480000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,46.00000,17.58000,17.57000,33.17000,23.97000,394.0000,0.180000,5.360000,98.00000,,0.480000,,,,,,46,,,,,,,,
795,24483,069.0 125.0,19-4910HO-HY-291-0124-06901250-0050A-7,50,16.89000,33.12000,5.420000,24.10000,97.80000,236.3609,,7,2,,3,,9,,,,,9,,9,0.490000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,16.89000,16.88000,33.12000,24.10000,382.1000,0.190000,5.420000,97.80000,,0.490000,,,,,,50,,,,,,,,
795,24484,069.0 125.0,19-4910HO-HY-291-0124-06901250-0073A-3,73,11.89000,32.95000,5.730000,25.02000,93.20000,249.6554,,3,2,,2,,9,,,,,9,,9,0.640000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,73.00000,11.89000,11.88000,32.95000,25.02000,294.6000,0.270000,5.730000,93.20000,,0.640000,,,,,,73,,,,,,,,
795,24485,069.0 125.0,19-4910HO-HY-291-0124-06901250-0075A-7,75,11.81000,32.99100,5.710000,25.06700,92.80000,248.7726,,7,2,,3,,9,,,,,9,,9,0.670000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.00000,11.81000,11.80000,32.99100,25.06000,290.2000,0.270000,5.710000,92.80000,,0.670000,,,,,,75,,,,,,,,
795,24486,069.0 125.0,19-4910HO-HY-291-0124-06901250-0100A-7,100,10.78000,33.38200,5.340000,25.55700,85.10000,232.5414,,7,2,,3,,9,,,,,9,,9,0.990000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0000,10.78000,10.77000,33.38200,25.55000,244.1000,0.340000,5.340000,85.10000,,0.990000,,,,,,100,,,,,,,,
795,24487,069.0 125.0,19-4910HO-HY-291-0124-06901250-0125A-7,125,9.760000,33.31900,4.760000,25.68200,74.10000,207.2588,,7,2,,3,,9,,,,,9,,9,1.330000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0000,9.760000,9.750000,33.31900,25.68000,232.5000,0.400000,4.760000,74.10000,,1.330000,,,,,,126,,,,,,,,
795,24488,069.0 125.0,19-4910HO-HY-291-0124-06901250-0150A-7,150,8.730000,33.52200,3.980000,26.00600,60.60000,173.2415,,7,2,,3,,9,,,,,9,,9,1.690000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,8.730000,8.710000,33.52200,26.00000,202.0000,0.460000,3.980000,60.60000,,1.690000,,,,,,151,,,,,,,,
795,24489,069.0 125.0,19-4910HO-HY-291-0124-06901250-0152A-3,152,8.650000,33.51000,3.910000,26.00900,59.50000,170.1940,,3,2,,2,,9,,,,,9,,9,1.720000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,152.0000,8.650000,8.630000,33.51000,26.00000,201.7000,0.460000,3.910000,59.50000,,1.720000,,,,,,153,,,,,,,,
795,24490,069.0 125.0,19-4910HO-HY-291-0124-06901250-0200A-7,200,7.890000,33.84700,2.840000,26.38800,42.50000,123.5735,,7,2,,3,,9,,,,,9,,9,2.040000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0000,7.890000,7.870000,33.84700,26.38000,166.4000,0.550000,2.840000,42.50000,,2.040000,,,,,,201,,,,,,,,
795,24491,069.0 125.0,19-4910HO-HY-291-0124-06901250-0241A-3,241,7.580000,34.04000,2.120000,26.58500,31.60000,92.22733,,3,2,,2,,9,,,,,9,,9,2.220000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,241.0000,7.580000,7.560000,34.04000,26.58000,148.3000,0.610000,2.120000,31.60000,,2.220000,,,,,,242,,,,,,,,
795,24492,069.0 125.0,19-4910HO-HY-291-0124-06901250-0250A-7,250,7.490000,34.04000,2.040000,26.59800,30.30000,88.74593,,7,2,,3,,9,,,,,9,,9,2.270000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,7.490000,7.470000,34.04000,26.59000,147.2000,0.630000,2.040000,30.30000,,2.270000,,,,,,251,,,,,,,,
795,24493,069.0 125.0,19-4910HO-HY-291-0124-06901250-0300A-7,300,7.030000,34.04000,1.720000,26.66200,25.30000,74.82034,,7,2,,3,,9,,,,,9,,9,2.520000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0000,7.030000,7.000000,34.04000,26.66000,141.6000,0.700000,1.720000,25.30000,,2.520000,,,,,,302,,,,,,,,
795,24494,069.0 125.0,19-4910HO-HY-291-0124-06901250-0303A-3,303,7.000000,34.04000,1.710000,26.66700,25.10000,74.38498,,3,2,,2,,9,,,,,9,,9,2.530000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,303.0000,7.000000,6.970000,34.04000,26.66000,141.3000,0.700000,1.710000,25.10000,,2.530000,,,,,,305,,,,,,,,
795,24495,069.0 125.0,19-4910HO-HY-291-0124-06901250-0395A-3,395,6.050000,34.05000,1.170000,26.80000,16.80000,50.88839,,3,2,,2,,9,,,,,9,,9,2.740000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,395.0000,6.050000,6.020000,34.05000,26.80000,129.2000,0.830000,1.170000,16.80000,,2.740000,,,,,,397,,,,,,,,
795,24496,069.0 125.0,19-4910HO-HY-291-0124-06901250-0400A-7,400,6.010000,34.05300,1.140000,26.80800,16.40000,49.58317,,7,2,,3,,9,,,,,9,,9,2.750000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,6.010000,5.980000,34.05300,26.80000,128.6000,0.830000,1.140000,16.40000,,2.750000,,,,,,403,,,,,,,,
795,24497,069.0 125.0,19-4910HO-HY-291-0124-06901250-0500A-7,500,5.430000,34.12800,0.640000,26.93900,9.100000,27.83262,,7,2,,3,,9,,,,,9,,9,2.920000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,5.430000,5.390000,34.12800,26.93000,116.9000,0.960000,0.640000,9.100000,,2.920000,,,,,,503,,,,,,,,
795,24498,069.0 125.0,19-4910HO-HY-291-0124-06901250-0502A-3,502,5.420000,34.13000,0.630000,26.94200,8.900000,27.39765,,3,2,,2,,9,,,,,9,,9,2.920000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,502.0000,5.420000,5.380000,34.13000,26.94000,116.7000,0.960000,0.630000,8.900000,,2.920000,,,,,,505,,,,,,,,
795,24499,069.0 125.0,19-4910HO-HY-291-0124-06901250-0600A-7,600,4.910000,34.23400,0.600000,27.08400,8.400000,26.08940,,7,2,,3,,9,,,,,9,,9,2.960000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0000,4.910000,4.860000,34.23400,27.08000,103.8000,1.070000,0.600000,8.400000,,2.960000,,,,,,604,,,,,,,,
795,24500,069.0 125.0,19-4910HO-HY-291-0124-06901250-0700A-7,700,4.470000,34.32900,0.570000,27.20900,7.900000,24.78191,,7,2,,3,,9,,,,,9,,9,3.000000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0000,4.470000,4.420000,34.32900,27.20000,92.50000,1.160000,0.570000,7.900000,,3.000000,,,,,,705,,,,,,,,
795,24501,069.0 125.0,19-4910HO-HY-291-0124-06901250-0800A-7,800,4.100000,34.41200,0.530000,27.31400,7.300000,23.04047,,7,2,,3,,9,,,,,9,,9,3.050000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0000,4.100000,4.040000,34.41200,27.31000,82.90000,1.250000,0.530000,7.300000,,3.050000,,,,,,806,,,,,,,,
795,24502,069.0 125.0,19-4910HO-HY-291-0124-06901250-0810A-3,810,4.070000,34.42000,0.530000,27.32400,7.300000,23.04025,,3,2,,2,,9,,,,,9,,9,3.050000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,810.0000,4.070000,4.010000,34.42000,27.32000,82.00000,1.260000,0.530000,7.300000,,3.050000,,,,,,816,,,,,,,,
795,24503,069.0 125.0,19-4910HO-HY-291-0124-06901250-0900A-7,900,3.880000,34.41900,0.540000,27.34300,7.400000,23.47454,,7,2,,3,,9,,,,,9,,9,3.020000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0000,3.880000,3.810000,34.41900,27.34000,80.70000,1.330000,0.540000,7.400000,,3.020000,,,,,,907,,,,,,,,
795,24504,069.0 125.0,19-4910HO-HY-291-0124-06901250-1000A-7,1000,3.670000,34.41900,0.560000,27.36500,7.600000,24.34344,,7,2,,3,,9,,,,,9,,9,2.980000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.000,3.670000,3.600000,34.41900,27.36000,79.00000,1.410000,0.560000,7.600000,,2.980000,,,,,,1008,,,,,,,,
795,24505,069.0 125.0,19-4910HO-HY-291-0124-06901250-1084A-3,1084,3.490000,34.42000,0.570000,27.38400,7.700000,24.77769,,3,2,,2,,9,,,,,9,,9,2.950000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1084.000,3.490000,3.410000,34.42000,27.38000,77.50000,1.480000,0.570000,7.700000,,2.950000,,,,,,1093,,,,,,,,
796,24506,070.0 115.0,19-4910HO-HY-291-0818-07001150-0000B-3,0,16.90000,33.25000,5.480000,24.19600,99.00000,238.9550,,3,1,,2,,9,,,,,9,,9,0.370000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,16.90000,16.90000,33.25000,24.19000,371.4000,0.000000,5.480000,99.00000,,0.370000,,,,,,0,,,,,,,,
796,24507,070.0 115.0,19-4910HO-HY-291-0818-07001150-0007A-3,7,16.82000,33.25000,5.520000,24.21500,99.50000,240.6948,,3,2,,2,,9,,,,,9,,9,0.420000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,7.000000,16.82000,16.82000,33.25000,24.21000,369.8000,0.020000,5.520000,99.50000,,0.420000,,,,,,7,,,,,,,,
796,24508,070.0 115.0,19-4910HO-HY-291-0818-07001150-0010A-7,10,16.81000,33.25000,5.510000,24.21700,99.30000,240.2583,,7,2,,3,,9,,,,,9,,9,0.420000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,16.81000,16.81000,33.25000,24.21000,369.7000,0.030000,5.510000,99.30000,,0.420000,,,,,,10,,,,,,,,
796,24509,070.0 115.0,19-4910HO-HY-291-0818-07001150-0018A-3,18,16.79000,33.25000,5.460000,24.22200,98.40000,238.0769,,3,2,,2,,9,,,,,9,,9,0.420000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,18.00000,16.79000,16.79000,33.25000,24.22000,369.4000,0.060000,5.460000,98.40000,,0.420000,,,,,,18,,,,,,,,
796,24510,070.0 115.0,19-4910HO-HY-291-0818-07001150-0020A-7,20,16.80000,33.25000,5.470000,24.22000,98.60000,238.5134,,7,2,,3,,9,,,,,9,,9,0.420000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,16.80000,16.80000,33.25000,24.22000,369.7000,0.070000,5.470000,98.60000,,0.420000,,,,,,20,,,,,,,,
796,24511,070.0 115.0,19-4910HO-HY-291-0818-07001150-0030A-7,30,16.83000,33.25000,5.510000,24.21300,99.40000,240.2592,,7,2,,3,,9,,,,,9,,9,0.400000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,16.83000,16.83000,33.25000,24.21000,370.7000,0.110000,5.510000,99.40000,,0.400000,,,,,,30,,,,,,,,
796,24512,070.0 115.0,19-4910HO-HY-291-0818-07001150-0036A-3,36,16.85000,33.25000,5.550000,24.20900,100.1000,242.0043,,3,2,,2,,9,,,,,9,,9,0.400000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,36.00000,16.85000,16.84000,33.25000,24.20000,371.3000,0.130000,5.550000,100.1000,,0.400000,,,,,,36,,,,,,,,
796,24513,070.0 115.0,19-4910HO-HY-291-0818-07001150-0050A-7,50,16.80000,33.25000,5.530000,24.22100,99.70000,241.1294,,7,2,,3,,9,,,,,9,,9,0.430000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,16.80000,16.79000,33.25000,24.22000,370.6000,0.180000,5.530000,99.70000,,0.430000,,,,,,50,,,,,,,,
796,24514,070.0 115.0,19-4910HO-HY-291-0818-07001150-0054A-3,54,16.79000,33.25000,5.530000,24.22400,99.60000,241.1287,,3,2,,2,,9,,,,,9,,9,0.440000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,54.00000,16.79000,16.78000,33.25000,24.22000,370.5000,0.200000,5.530000,99.60000,,0.440000,,,,,,54,,,,,,,,
796,24515,070.0 115.0,19-4910HO-HY-291-0818-07001150-0075A-7,75,14.28000,33.15900,5.780000,24.70900,99.00000,251.9104,,7,2,,3,,9,,,,,9,,9,0.530000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.00000,14.28000,14.27000,33.15900,24.70000,324.6000,0.270000,5.780000,99.00000,,0.530000,,,,,,75,,,,,,,,
796,24516,070.0 115.0,19-4910HO-HY-291-0818-07001150-0085A-3,85,12.79000,33.15000,5.880000,25.00400,97.60000,256.1949,,3,2,,2,,9,,,,,9,,9,0.600000,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,85.00000,12.79000,12.78000,33.15000,25.00000,296.6000,0.300000,5.880000,97.60000,,0.600000,,,,,,85,,,,,,,,
